@relation InstanceResultListener

@attribute Key_Dataset {'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2','snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-25,27','snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-Rfirst-last-precision1','snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1','snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.PART,weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {48055541465867954,8121455039782598361,-217733168393644444,-3080186098777067172,1116839470751428698,5995231201785697655,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 12\n','Number of rules: 11\n','Number of rules: 4\n','Number of rules: 137\n','Number of rules: 144\n','Number of rules: 140\n','Number of rules: 149\n','Number of rules: 154\n','Number of rules: 150\n','Number of rules: 146\n','Number of rules: 129\n','Number of rules: 132\n','Number of rules: 147\n','Number of rules: 151\n','Number of rules: 152\n','Number of rules: 145\n','Number of rules: 158\n','Number of rules: 148\n','Number of rules: 159\n','Number of rules: 156\n','Number of rules: 133\n','Number of rules: 139\n','Number of rules: 153\n','Number of rules: 160\n','Number of rules: 134\n','Number of rules: 141\n','Number of rules: 157\n','Number of rules: 161\n','Number of rules: 136\n','Number of rules: 138\n','Number of rules: 166\n','Number of rules: 164\n','Number of rules: 143\n','Number of rules: 135\n','Number of rules: 163\n','Number of rules: 8\n','Number of rules: 109\n','Number of rules: 112\n','Number of rules: 114\n','Number of rules: 110\n','Number of rules: 100\n','Number of rules: 111\n','Number of rules: 118\n','Number of rules: 102\n','Number of rules: 104\n','Number of rules: 107\n','Number of rules: 105\n','Number of rules: 108\n','Number of rules: 115\n','Number of rules: 117\n','Number of rules: 121\n','Number of rules: 119\n','Number of rules: 113\n','Number of rules: 120\n','Number of rules: 98\n','Number of rules: 101\n','Number of rules: 106\n','Number of rules: 116\n','Number of rules: 122\n','Number of leaves: 18\nSize of the tree: 26\n','Number of leaves: 16\nSize of the tree: 23\n','Number of leaves: 4\nSize of the tree: 5\n','Number of leaves: 201\nSize of the tree: 271\n','Number of leaves: 219\nSize of the tree: 295\n','Number of leaves: 222\nSize of the tree: 299\n','Number of leaves: 216\nSize of the tree: 291\n','Number of leaves: 204\nSize of the tree: 275\n','Number of leaves: 205\nSize of the tree: 276\n','Number of leaves: 207\nSize of the tree: 279\n','Number of leaves: 210\nSize of the tree: 283\n','Number of leaves: 189\nSize of the tree: 255\n','Number of leaves: 199\nSize of the tree: 268\n','Number of leaves: 213\nSize of the tree: 287\n','Number of leaves: 198\nSize of the tree: 267\n','Number of leaves: 208\nSize of the tree: 280\n','Number of leaves: 225\nSize of the tree: 303\n','Number of leaves: 218\nSize of the tree: 293\n','Number of leaves: 192\nSize of the tree: 259\n','Number of leaves: 186\nSize of the tree: 251\n','Number of leaves: 217\nSize of the tree: 292\n','Number of leaves: 183\nSize of the tree: 247\n','Number of leaves: 226\nSize of the tree: 304\n','Number of leaves: 195\nSize of the tree: 263\n','Number of leaves: 214\nSize of the tree: 288\n','Number of leaves: 211\nSize of the tree: 284\n','Number of leaves: 224\nSize of the tree: 301\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 200\nSize of the tree: 364\n','Number of leaves: 196\nSize of the tree: 355\n','Number of leaves: 203\nSize of the tree: 366\n','Number of leaves: 190\nSize of the tree: 343\n','Number of leaves: 183\nSize of the tree: 329\n','Number of leaves: 191\nSize of the tree: 347\n','Number of leaves: 201\nSize of the tree: 366\n','Number of leaves: 200\nSize of the tree: 362\n','Number of leaves: 204\nSize of the tree: 371\n','Number of leaves: 204\nSize of the tree: 368\n','Number of leaves: 212\nSize of the tree: 384\n','Number of leaves: 200\nSize of the tree: 361\n','Number of leaves: 191\nSize of the tree: 343\n','Number of leaves: 191\nSize of the tree: 350\n','Number of leaves: 193\nSize of the tree: 350\n','Number of leaves: 194\nSize of the tree: 354\n','Number of leaves: 195\nSize of the tree: 353\n','Number of leaves: 197\nSize of the tree: 355\n','Number of leaves: 196\nSize of the tree: 356\n','Number of leaves: 192\nSize of the tree: 347\n','Number of leaves: 198\nSize of the tree: 356\n','Number of leaves: 193\nSize of the tree: 351\n','Number of leaves: 196\nSize of the tree: 359\n','Number of leaves: 198\nSize of the tree: 358\n','Number of leaves: 194\nSize of the tree: 355\n','Number of leaves: 196\nSize of the tree: 353\n','Number of leaves: 203\nSize of the tree: 368\n','Number of leaves: 204\nSize of the tree: 365\n','Number of leaves: 195\nSize of the tree: 352\n','Number of leaves: 188\nSize of the tree: 341\n','Number of leaves: 199\nSize of the tree: 362\n','Number of leaves: 196\nSize of the tree: 352\n','Number of leaves: 190\nSize of the tree: 342\n','Number of leaves: 198\nSize of the tree: 359\n','Number of leaves: 195\nSize of the tree: 354\n','Number of leaves: 204\nSize of the tree: 370\n','Number of leaves: 203\nSize of the tree: 371\n','Number of leaves: 202\nSize of the tree: 365\n','Number of leaves: 190\nSize of the tree: 346\n','Number of leaves: 197\nSize of the tree: 357\n','Number of leaves: 191\nSize of the tree: 346\n','Number of leaves: 195\nSize of the tree: 358\n','Number of leaves: 205\nSize of the tree: 369\n','Number of leaves: 202\nSize of the tree: 366\n','Number of leaves: 188\nSize of the tree: 335\n','Number of leaves: 192\nSize of the tree: 349\n','Number of leaves: 201\nSize of the tree: 365\n','Number of leaves: 192\nSize of the tree: 348\n','Number of leaves: 196\nSize of the tree: 358\n','Number of leaves: 183\nSize of the tree: 334\n','Number of leaves: 200\nSize of the tree: 365\n','Number of leaves: 199\nSize of the tree: 358\n','Number of leaves: 187\nSize of the tree: 336\n','Number of leaves: 209\nSize of the tree: 380\n','Number of leaves: 197\nSize of the tree: 356\n','Number of leaves: 208\nSize of the tree: 378\n','Number of leaves: 194\nSize of the tree: 353\n','Number of leaves: 183\nSize of the tree: 332\n','Number of leaves: 189\nSize of the tree: 341\n','Number of leaves: 208\nSize of the tree: 372\n','Number of leaves: 189\nSize of the tree: 346\n','Number of leaves: 205\nSize of the tree: 373\n','Number of leaves: 190\nSize of the tree: 345\n','Number of leaves: 206\nSize of the tree: 372\n','Number of leaves: 191\nSize of the tree: 345\n','Number of leaves: 201\nSize of the tree: 368\n','Number of leaves: 192\nSize of the tree: 350\n','Number of leaves: 202\nSize of the tree: 368\n','Number of leaves: 194\nSize of the tree: 351\n','Number of leaves: 191\nSize of the tree: 348\n','Number of leaves: 186\nSize of the tree: 335\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1081,27,0,97.563177,2.436823,0,0.96746,0.01474,0.096498,3.935683,22.29958,2212.914869,6513.206863,-4300.291994,1.997216,5.878346,-3.88113,2141.176726,1.93247,96.758206,0.940239,236,0.008168,7,0.991832,850,0.059761,15,0.971193,0.940239,0.955466,0.942899,0.989575,0.976252,0.975632,0.00802,0.99198,0.024368,0.975766,0.975632,0.975601,0.967814,0.995398,0.987225,0.974869,0.975632,0.069,0,0.046875,0,46.875,0,81558,1008737,113978,99.277978,26.579422,'Number of leaves: 196\nSize of the tree: 352\n',196,352,196,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1078,30,0,97.292419,2.707581,0,0.96386,0.015691,0.099714,4.189577,23.042004,2213.071822,3316.513639,-1103.441817,1.997357,2.993243,-0.995886,2135.579919,1.927419,96.498446,0.968254,244,0.015187,13,0.984813,843,0.031746,8,0.949416,0.968254,0.958743,0.946519,0.994518,0.978319,0.972924,0.008767,0.991233,0.027076,0.973009,0.972924,0.972917,0.964112,0.996914,0.990665,0.972391,0.972924,0.07,0,0.0625,0.015625,62.5,15.625,79346,1008737,113978,99.187726,26.263538,'Number of leaves: 190\nSize of the tree: 342\n',190,342,190,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1076,32,0,97.111913,2.888087,0,0.961455,0.015268,0.103497,4.076538,23.915656,2213.180688,11871.73141,-9658.550723,1.997455,10.714559,-8.717104,2136.987771,1.928689,96.557312,0.972222,245,0.017523,15,0.982477,841,0.027778,7,0.942308,0.972222,0.957031,0.944319,0.993049,0.966093,0.971119,0.009323,0.990677,0.028881,0.97136,0.971119,0.971129,0.961776,0.992335,0.979,0.970601,0.971119,0.069,0,0.0625,0,62.5,0,83124,1008737,113978,98.736462,25.970217,'Number of leaves: 198\nSize of the tree: 359\n',198,359,198,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1082,26,0,97.65343,2.34657,0,0.968662,0.013572,0.092132,3.623763,21.290404,2212.929118,4366.100854,-2153.171737,1.997228,3.940524,-1.943296,2147.707937,1.938365,97.052722,0.952191,239,0.005834,5,0.994166,852,0.047809,12,0.979508,0.952191,0.965657,0.95594,0.995821,0.984952,0.976534,0.007924,0.992076,0.023466,0.97674,0.976534,0.976517,0.968918,0.997004,0.991571,0.976104,0.976534,0.064,0,0.09375,0,93.75,0,82018,1008737,113978,99.368231,26.173285,'Number of leaves: 195\nSize of the tree: 354\n',195,354,195,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1081,27,0,97.563177,2.436823,0,0.967471,0.015299,0.099709,4.084908,23.041409,2212.929118,7587.168253,-5374.239136,1.997228,6.847625,-4.850396,2138.272124,1.929848,96.626327,0.960159,241,0.011669,10,0.988331,847,0.039841,10,0.960159,0.960159,0.960159,0.948491,0.988968,0.97285,0.975632,0.007843,0.992157,0.024368,0.975712,0.975632,0.975633,0.967748,0.99487,0.985647,0.975041,0.975632,0.066,0,0.078125,0,78.125,0,85562,1008737,113978,99.187726,26.534296,'Number of leaves: 204\nSize of the tree: 370\n',204,370,204,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1075,32,0,97.109304,2.890696,0,0.961403,0.016411,0.106957,4.381873,24.716418,2210.931085,8681.387601,-6470.456516,1.997228,7.842265,-5.845038,2128.845147,1.923076,96.287268,0.936255,235,0.01285,11,0.98715,845,0.063745,16,0.955285,0.936255,0.945674,0.930029,0.986973,0.965859,0.971093,0.00938,0.99062,0.028907,0.971148,0.971093,0.971079,0.961819,0.993308,0.980609,0.970126,0.971093,0.086,0,0.078125,0,78.125,0,81792,1008838,113877,98.644986,25.993677,'Number of leaves: 195\nSize of the tree: 353\n',195,353,195,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1079,28,0,97.470641,2.529359,0,0.966235,0.016817,0.105181,4.490329,24.305856,2210.931085,12944.872641,-10733.941555,1.997228,11.693652,-9.696424,2129.989848,1.92411,96.339043,0.976096,245,0.014019,12,0.985981,844,0.023904,6,0.953307,0.976096,0.964567,0.95413,0.989083,0.961126,0.974706,0.008258,0.991742,0.025294,0.974885,0.974706,0.974712,0.966471,0.991991,0.978366,0.974321,0.974706,0.079,0,0.0625,0,62.5,0,85796,1008838,113877,98.825655,26.400181,'Number of leaves: 203\nSize of the tree: 371\n',203,371,203,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1082,25,0,97.741644,2.258356,0,0.969847,0.015116,0.097772,4.035997,22.593859,2210.931085,4388.535477,-2177.604392,1.997228,3.96435,-1.967122,2138.450933,1.931753,96.721736,0.952191,239,0.009346,8,0.990654,848,0.047809,12,0.967611,0.952191,0.959839,0.948236,0.99169,0.984074,0.977416,0.007362,0.992638,0.022584,0.977428,0.977416,0.977397,0.97012,0.996313,0.989342,0.976742,0.977416,0.079,0.001,0.078125,0,78.125,0,84448,1008838,113877,99.006323,26.355014,'Number of leaves: 202\nSize of the tree: 365\n',202,365,202,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1080,27,0,97.560976,2.439024,0,0.967436,0.014615,0.093969,3.90225,21.714998,2210.931085,6507.529836,-4296.598751,1.997228,5.878527,-3.8813,2141.789071,1.934769,96.87272,0.956175,240,0.011682,10,0.988318,846,0.043825,11,0.96,0.956175,0.958084,0.945828,0.992979,0.966079,0.97561,0.007953,0.992047,0.02439,0.97562,0.97561,0.975607,0.967714,0.995418,0.986832,0.974945,0.97561,0.072,0,0.078125,0,78.125,0,80250,1008838,113877,99.277326,26.513098,'Number of leaves: 190\nSize of the tree: 346\n',190,346,190,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1082,25,0,97.741644,2.258356,0,0.969845,0.015231,0.10277,4.066749,23.748932,2210.931085,11876.232669,-9665.301584,1.997228,10.728304,-8.731076,2135.998222,1.929538,96.610801,0.952191,239,0.009346,8,0.990654,848,0.047809,12,0.967611,0.952191,0.959839,0.948236,0.984415,0.95491,0.977416,0.007423,0.992577,0.022584,0.977394,0.977416,0.977385,0.970091,0.992449,0.979905,0.976758,0.977416,0.072,0,0.09375,0,93.75,0,82680,1008838,113877,98.735321,26.106594,'Number of leaves: 197\nSize of the tree: 357\n',197,357,197,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1080,28,0,97.472924,2.527076,0,0.966267,0.015442,0.099117,4.122905,22.904036,2213.071822,6517.445176,-4304.373354,1.997357,5.882171,-3.884813,2136.977827,1.92868,96.561612,0.960317,242,0.014019,12,0.985981,844,0.039683,10,0.952756,0.960317,0.956522,0.943669,0.990096,0.973062,0.974729,0.008144,0.991856,0.025271,0.97475,0.974729,0.974733,0.966556,0.995334,0.986893,0.974058,0.974729,0.074,0,0.078125,0,78.125,0,80242,1008737,113978,99.187726,26.42148,'Number of leaves: 191\nSize of the tree: 346\n',191,346,191,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1085,23,0,97.924188,2.075812,0,0.972288,0.014733,0.092528,3.933607,21.381478,2213.071822,5440.914394,-3227.842572,1.997357,4.910573,-2.913215,2144.338053,1.935323,96.894192,0.964286,243,0.007009,6,0.992991,850,0.035714,9,0.975904,0.964286,0.97006,0.961343,0.992631,0.98669,0.979242,0.006846,0.993154,0.020758,0.979277,0.979242,0.979238,0.972437,0.996172,0.989298,0.978901,0.979242,0.073,0.003,0.078125,0,78.125,0,82922,1008737,113978,99.277978,27.008123,'Number of leaves: 195\nSize of the tree: 358\n',195,358,195,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1078,30,0,97.292419,2.707581,0,0.963847,0.017695,0.109914,4.724557,25.399592,2212.929118,12960.808473,-10747.879355,1.997228,11.697481,-9.700252,2127.019834,1.919693,96.117847,0.952191,239,0.010502,9,0.989498,848,0.047809,12,0.96371,0.952191,0.957916,0.945714,0.983615,0.961258,0.972924,0.00895,0.99105,0.027076,0.972937,0.972924,0.97291,0.964085,0.991357,0.976346,0.972339,0.972924,0.074,0,0.0625,0,62.5,0,81792,1008737,113978,98.646209,26.195848,'Number of leaves: 195\nSize of the tree: 353\n',195,353,195,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1089,19,0,98.285199,1.714801,0,0.977107,0.013116,0.088961,3.501954,20.55761,2212.929118,8641.300246,-6428.371128,1.997228,7.799007,-5.801779,2152.330061,1.942536,97.261591,0.984064,247,0.008168,7,0.991832,850,0.015936,4,0.972441,0.984064,0.978218,0.971818,0.991235,0.963044,0.982852,0.005677,0.994323,0.017148,0.982926,0.982852,0.982849,0.977208,0.994126,0.983643,0.982672,0.982852,0.079,0,0.078125,0,78.125,0,85328,1008737,113978,99.097473,26.240975,'Number of leaves: 205\nSize of the tree: 369\n',205,369,205,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1082,26,0,97.65343,2.34657,0,0.968676,0.014007,0.095923,3.739828,22.166087,2213.023734,6508.695443,-4295.671708,1.997314,5.874274,-3.87696,2143.693552,1.934741,96.867174,0.952191,239,0.015169,13,0.984831,844,0.047809,12,0.948413,0.952191,0.950298,0.935707,0.991379,0.966585,0.976534,0.007419,0.992581,0.023466,0.976545,0.976534,0.976537,0.969085,0.995372,0.986719,0.975565,0.976534,0.067,0,0.0625,0,62.5,0,84674,1008737,113978,99.277978,26.195848,'Number of leaves: 202\nSize of the tree: 366\n',202,366,202,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1083,24,0,97.831978,2.168022,0,0.971056,0.013576,0.091907,3.624788,21.238514,2210.931085,5438.910596,-3227.979511,1.997228,4.913198,-2.915971,2145.862382,1.938448,97.056955,0.960159,241,0.01285,11,0.98715,845,0.039841,10,0.956349,0.960159,0.95825,0.94598,0.991655,0.973131,0.97832,0.006942,0.993058,0.02168,0.97833,0.97832,0.978321,0.971378,0.995787,0.988017,0.977563,0.97832,0.067,0,0.0625,0,62.5,0,77780,1008838,113877,99.096658,26.01626,'Number of leaves: 188\nSize of the tree: 335\n',188,335,188,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1074,33,0,97.01897,2.98103,0,0.960196,0.016562,0.1062,4.422169,24.541345,2210.931085,6538.274028,-4327.342943,1.997228,5.9063,-3.909072,2129.157163,1.923358,96.301381,0.944223,237,0.008178,7,0.991822,849,0.055777,14,0.971311,0.944223,0.957576,0.945519,0.991955,0.97302,0.97019,0.009918,0.990082,0.02981,0.970311,0.97019,0.970169,0.960429,0.995164,0.986319,0.969706,0.97019,0.07,0,0.0625,0,62.5,0,80912,1008838,113877,98.915989,26.490515,'Number of leaves: 192\nSize of the tree: 349\n',192,349,192,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1076,31,0,97.199639,2.800361,0,0.962605,0.016638,0.102189,4.442526,23.61463,2210.931085,6529.742523,-4318.811438,1.997228,5.898593,-3.901365,2131.0097,1.925031,96.385171,0.944223,237,0.009346,8,0.990654,848,0.055777,14,0.967347,0.944223,0.955645,0.942957,0.992984,0.980102,0.971996,0.009311,0.990689,0.028004,0.972109,0.971996,0.97198,0.962902,0.995087,0.985873,0.971367,0.971996,0.074,0.001,0.0625,0,62.5,0,84456,1008838,113877,99.096658,26.355014,'Number of leaves: 201\nSize of the tree: 365\n',201,365,201,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1078,29,0,97.380307,2.619693,0,0.965024,0.013944,0.093663,3.723216,21.644325,2210.931085,3305.799185,-1094.8681,1.997228,2.986268,-0.989041,2142.867605,1.935743,96.921501,0.960159,241,0.010514,9,0.989486,847,0.039841,10,0.964,0.960159,0.962076,0.950987,0.994822,0.979363,0.973803,0.008654,0.991346,0.026197,0.973812,0.973803,0.9738,0.965206,0.997157,0.991319,0.973356,0.973803,0.079,0.005,0.0625,0,62.5,0,83786,1008838,113877,99.277326,26.33243,'Number of leaves: 200\nSize of the tree: 362\n',200,362,200,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9968,1107,1085,22,0,98.012647,1.987353,0,0.973468,0.015432,0.095849,4.120287,22.149432,2210.931085,8650.738872,-6439.807787,1.997228,7.814579,-5.817351,2139.104759,1.932344,96.751309,0.972112,244,0.010514,9,0.989486,847,0.027888,7,0.964427,0.972112,0.968254,0.95891,0.990314,0.970593,0.980126,0.006493,0.993507,0.019874,0.980151,0.980126,0.980115,0.973648,0.994237,0.984684,0.979697,0.980126,0.076,0.004,0.046875,0,46.875,0,80686,1008838,113877,99.006323,26.219512,'Number of leaves: 192\nSize of the tree: 348\n',192,348,192,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1074,34,0,96.931408,3.068592,0,0.959028,0.017661,0.112519,4.71553,26.000963,2213.071822,5494.672104,-3281.600282,1.997357,4.95909,-2.961733,2125.070301,1.917933,96.023558,0.93254,235,0.010514,9,0.989486,847,0.06746,17,0.963115,0.93254,0.947581,0.932671,0.989762,0.974459,0.969314,0.010085,0.989915,0.030686,0.969416,0.969314,0.969266,0.959388,0.994963,0.985491,0.968484,0.969314,0.065,0.005,0.078125,0,78.125,0,82898,1008737,113978,98.375451,26.286101,'Number of leaves: 198\nSize of the tree: 358\n',198,358,198,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1080,28,0,97.472924,2.527076,0,0.966259,0.015173,0.098578,4.051194,22.779517,2213.071822,8655.410481,-6442.338659,1.997357,7.811742,-5.814385,2139.862461,1.931284,96.691957,0.948413,239,0.011682,10,0.988318,846,0.051587,13,0.959839,0.948413,0.954092,0.94071,0.990309,0.972043,0.974729,0.00826,0.99174,0.025271,0.974771,0.974729,0.974721,0.966594,0.994198,0.983824,0.973961,0.974729,0.07,0,0.078125,0,78.125,0,83560,1008737,113978,99.00722,26.083032,'Number of leaves: 200\nSize of the tree: 361\n',200,361,200,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27',7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240410.1538,9967,1108,1073,35,0,96.841155,3.158845,0,0.95782,0.016799,0.107089,4.485341,24.746878,2212.929118,6531.670988,-4318.741871,1.997228,5.89501,-3.897781,2128.251778,1.920805,96.173518,0.940239,236,0.009335,8,0.990665,849,0.059761,15,0.967213,0.940239,0.953535,0.94033,0.990851,0.976528,0.968412,0.010505,0.989495,0.031588,0.968496,0.968412,0.96838,0.958064,0.995472,0.987811,0.967846,0.968412,0.07,0,0.0625,0,62.5,0,82914,1008737,113978,99.097473,26.353791,'Number of leaves: 196\nSize of the tree: 358\n',196,358,196,?
